POINT_ID,FROM_DATE,TO_DATE,POINT_LON,POINT_LAT,POINT_ELEVATION,POINT_BALANCE,YEAR,RGIId,aspect,slope,u10_oct,u10_nov,u10_dec,u10_jan,u10_feb,u10_mar,u10_apr,u10_may,u10_jun,u10_jul,u10_aug,u10_sep,v10_oct,v10_nov,v10_dec,v10_jan,v10_feb,v10_mar,v10_apr,v10_may,v10_jun,v10_jul,v10_aug,v10_sep,t2m_oct,t2m_nov,t2m_dec,t2m_jan,t2m_feb,t2m_mar,t2m_apr,t2m_may,t2m_jun,t2m_jul,t2m_aug,t2m_sep,fal_oct,fal_nov,fal_dec,fal_jan,fal_feb,fal_mar,fal_apr,fal_may,fal_jun,fal_jul,fal_aug,fal_sep,rsn_oct,rsn_nov,rsn_dec,rsn_jan,rsn_feb,rsn_mar,rsn_apr,rsn_may,rsn_jun,rsn_jul,rsn_aug,rsn_sep,sd_oct,sd_nov,sd_dec,sd_jan,sd_feb,sd_mar,sd_apr,sd_may,sd_jun,sd_jul,sd_aug,sd_sep,sf_oct,sf_nov,sf_dec,sf_jan,sf_feb,sf_mar,sf_apr,sf_may,sf_jun,sf_jul,sf_aug,sf_sep,smlt_oct,smlt_nov,smlt_dec,smlt_jan,smlt_feb,smlt_mar,smlt_apr,smlt_may,smlt_jun,smlt_jul,smlt_aug,smlt_sep,slhf_oct,slhf_nov,slhf_dec,slhf_jan,slhf_feb,slhf_mar,slhf_apr,slhf_may,slhf_jun,slhf_jul,slhf_aug,slhf_sep,str_oct,str_nov,str_dec,str_jan,str_feb,str_mar,str_apr,str_may,str_jun,str_jul,str_aug,str_sep,sshf_oct,sshf_nov,sshf_dec,sshf_jan,sshf_feb,sshf_mar,sshf_apr,sshf_may,sshf_jun,sshf_jul,sshf_aug,sshf_sep,ssrd_oct,ssrd_nov,ssrd_dec,ssrd_jan,ssrd_feb,ssrd_mar,ssrd_apr,ssrd_may,ssrd_jun,ssrd_jul,ssrd_aug,ssrd_sep,tp_oct,tp_nov,tp_dec,tp_jan,tp_feb,tp_mar,tp_apr,tp_may,tp_jun,tp_jul,tp_aug,tp_sep,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE
B6,20221022,20231204,-71.4154303,-36.8349692,2820.46,-9.35,2023,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.021606445,0.15559483,0.46958447,0.56641006,0.23433018,0.20474052,-0.031467438,-0.44545364,-0.22995663,-0.25509262,0.13593483,0.1898756,-0.21212578,-0.22032547,-0.18565178,-0.24142456,0.104356766,-0.3378849,-0.3396635,-0.34866238,-0.60374355,-0.68200874,-0.8015852,-0.7252703,277.45654,284.69043,286.68945,287.75122,288.86377,286.68286,282.20703,277.6599,275.28076,274.12085,274.67432,274.2644,0.33296984,0.24049552,0.19418284,0.16683505,0.14482836,0.124701545,0.12848751,0.24466005,0.28567395,0.41324055,0.40010694,0.41395426,419.1406,171.8984,100.015594,100.00778,99.99997,100.00778,118.609344,160.8984,180.74997,208.22653,233.49997,282.93747,0.20912457,0.010231018,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00027656555,0.020277023,0.017352104,0.106827736,0.11664486,0.29763222,0.00016913656,5.750591e-05,0.0,0.0,0.0,0.0,0.0002997499,0.0017804215,0.0013701562,0.003258532,0.0042987624,0.003623641,0.0032142429,0.00075363554,0.0,0.0,0.0,0.0,3.400119e-05,0.00076208194,0.0012083875,0.0009545239,0.0018093467,0.0017957392,-1300483.5,-2630071.0,-1786112.0,-1352218.0,-815713.0,-583845.0,-588695.5,-763708.0,-596853.5,-343687.0,-438240.0,-731777.5,-2360648.0,-3138639.0,-3848566.5,-3890679.0,-4273241.5,-3685249.5,-2915654.5,-2307294.5,-1578306.5,-1442790.0,-1444099.0,-1552281.5,-791488.0,-1584989.0,-3397261.0,-3658727.0,-3398247.0,-2700432.0,-1439846.0,-2615.0,401599.5,101965.0,-225488.5,-611975.5,7595797.5,9824525.0,10713631.0,10114076.0,9216582.0,7210625.5,4798553.5,3417632.0,2379878.8,2443502.0,3467589.0,5016191.5,0.0011011559,0.00061623025,0.000115438044,0.00018901571,1.1416583e-05,3.0904586e-05,0.0024237232,0.0033195817,0.012844382,0.0055102212,0.009408197,0.0072003338,1175.0409,1645.4191064453125
B1A,20231026,20240904,-71.41404,-36.8362875,2777.0,-9.98,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1601.9591064453125
B2,20231026,20240409,-71.4146945,-36.8351277,2813.08,-7.74,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1638.0391064453124
B2A,20231026,20240409,-71.4143315,-36.8353638,2801.74,-9.54,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1626.6991064453123
B3A,20231026,20240409,-71.4136343,-36.8357902,2798.79,-9.78,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1623.7491064453125
B4,20231026,20240409,-71.4133212,-36.8365135,2786.71,-9.64,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1611.6691064453125
B4A,20231026,20240326,-71.4132959,-36.8365382,2779.0,-8.89,2024,RGI60-17.13045,4.722618103027344,0.4468679428100586,0.22361183,0.47072315,0.41181374,0.46012878,0.2690897,0.22749615,-0.0015506744,-0.49642277,-0.19051075,-1.0067625,-0.4680357,0.1879654,-0.41321373,-0.6163521,-0.39761734,-0.08210373,-0.12411213,-0.32854843,-0.50801086,-0.41421032,-1.1015244,0.09539127,-0.42842865,-0.66162395,277.0205,279.20483,284.64404,288.6521,289.17847,285.26636,279.35376,272.18695,273.6521,272.69165,272.93408,275.07935,0.31278422,0.3191021,0.19630535,0.16683505,0.14452499,0.12702319,0.16112693,0.4113896,0.41958508,0.37036794,0.40985882,0.3978103,371.4609,211.66403,134.75778,100.00778,100.015594,119.38278,122.609344,233.9531,266.7734,361.25778,349.53903,387.43747,0.14592934,0.054572105,0.0001821518,-7.3453654e-25,-7.3453654e-25,0.00013160706,0.0031290054,0.16739273,0.24113178,0.400239,0.5108719,0.51451397,0.0010795426,0.0011602566,8.382322e-05,0.0,0.0,0.00014312752,0.0026938254,0.004690336,0.010930166,0.00021426566,0.006102822,0.0051012877,0.0020055706,0.0022737728,5.6202523e-05,0.0,0.0,0.00014770497,0.0004959991,0.0009731222,0.0043382,0.00072588865,0.0019161175,0.004299525,-1425906.5,-1829864.5,-2512109.0,-1481317.0,-1036426.0,-2990012.0,-3239431.0,-1596700.0,-539054.0,-1902384.0,-1936937.5,-2593531.0,-2650556.5,-2562126.0,-3558240.5,-4101795.0,-3867248.5,-7654184.0,-4924963.0,-4158801.0,-1988292.0,-6015875.0,-4199795.0,-4589136.0,-1180757.0,-1496127.0,-2739580.5,-3473863.0,-3259698.0,-8634172.0,-3574534.0,-473588.0,2006.0,949619.0,-817278.0,-1819632.0,7723545.5,9228326.0,10509729.0,10390795.0,8895124.0,21966234.0,13192320.0,10111254.0,5688146.0,10816870.0,11922078.0,16862172.0,0.0015172358,0.0020190382,0.0005212189,2.5128713e-05,0.00016409793,0.0010115592,0.006681624,0.0066292314,0.0228052,0.00050741126,0.008194647,0.0071821827,1175.0409,1603.9591064453125
A2,20140426,20141218,-70.002,-29.304,5181.0,-3.57,2014,RGI60-17.14887,4.501760005950928,0.2589404582977295,0.6305113,0.960659,1.0555315,0.684885,1.120307,1.1720266,0.77638817,0.4626274,-0.100310326,-0.10848713,0.6037111,0.38564873,-0.8671007,-0.89949036,-0.5020752,-0.27402592,-0.7588911,-0.6792135,-0.7650852,-0.5123358,0.00724411,-0.037483215,-0.664135,-0.6237068,268.208,272.0298,277.93042,277.50098,276.1167,273.62866,271.9873,266.5681,259.08215,261.576,267.1023,262.91968,0.5032428,0.2475232,0.20387828,0.24636234,0.18259999,0.19212252,0.2026865,0.33790573,0.7256245,0.6784749,0.34485638,0.66526675,297.21872,138.82028,125.47653,128.74216,121.734344,139.05466,144.43747,139.5781,147.11716,156.8359,155.28903,141.94528,0.088336945,0.00048828125,6.771088e-05,0.0020017624,2.861023e-06,0.00019931793,0.0003299713,0.0038957596,0.025717735,0.035310745,0.005988121,0.022316933,8.1215054e-05,0.00042537414,7.800758e-05,0.0010069162,3.2354146e-06,0.00016006641,8.960441e-05,0.0006673224,0.0008352846,0.00034073833,6.694533e-05,0.0016958527,0.0046385564,0.00039800256,7.4898824e-05,0.0010200981,3.3657998e-06,5.8384612e-05,0.00017171726,0.00015844777,5.5938028e-05,0.00024899747,0.00090295356,0.00043712463,-3490996.0,-2648864.0,-2556020.0,-4388262.0,-1255438.0,-527910.0,-864427.0,-515410.0,-330614.0,-505669.0,-1216254.0,-981966.0,-8696609.0,-13361400.0,-13974488.0,-12490801.0,-15223084.0,-13496433.0,-11714285.0,-8681116.0,-4451692.0,-5393489.0,-8759018.0,-5366126.0,-1603109.0,-8563880.0,-9651666.0,-7511088.0,-9904570.0,-8344187.0,-5367814.0,-2879782.0,-254070.0,-8788.0,-2716650.0,-1263130.0,30194252.0,33973156.0,34201744.0,32968184.0,32724188.0,27521222.0,22090512.0,16859344.0,14872694.0,16209346.0,19581240.0,23464884.0,8.68171e-05,0.00051575975,0.0009404647,0.0023953298,5.191767e-05,0.00018975647,0.00013810657,0.00067061937,0.0008377705,0.00034249137,6.869099e-05,0.0017068826,4066.1504,1114.849609375
A7,20140426,20141218,-70.002,-29.302,5230.0,-4.17,2014,RGI60-17.14887,4.501760005950928,0.2589404582977295,0.6305113,0.960659,1.0555315,0.684885,1.120307,1.1720266,0.77638817,0.4626274,-0.100310326,-0.10848713,0.6037111,0.38564873,-0.8671007,-0.89949036,-0.5020752,-0.27402592,-0.7588911,-0.6792135,-0.7650852,-0.5123358,0.00724411,-0.037483215,-0.664135,-0.6237068,268.208,272.0298,277.93042,277.50098,276.1167,273.62866,271.9873,266.5681,259.08215,261.576,267.1023,262.91968,0.5032428,0.2475232,0.20387828,0.24636234,0.18259999,0.19212252,0.2026865,0.33790573,0.7256245,0.6784749,0.34485638,0.66526675,297.21872,138.82028,125.47653,128.74216,121.734344,139.05466,144.43747,139.5781,147.11716,156.8359,155.28903,141.94528,0.088336945,0.00048828125,6.771088e-05,0.0020017624,2.861023e-06,0.00019931793,0.0003299713,0.0038957596,0.025717735,0.035310745,0.005988121,0.022316933,8.1215054e-05,0.00042537414,7.800758e-05,0.0010069162,3.2354146e-06,0.00016006641,8.960441e-05,0.0006673224,0.0008352846,0.00034073833,6.694533e-05,0.0016958527,0.0046385564,0.00039800256,7.4898824e-05,0.0010200981,3.3657998e-06,5.8384612e-05,0.00017171726,0.00015844777,5.5938028e-05,0.00024899747,0.00090295356,0.00043712463,-3490996.0,-2648864.0,-2556020.0,-4388262.0,-1255438.0,-527910.0,-864427.0,-515410.0,-330614.0,-505669.0,-1216254.0,-981966.0,-8696609.0,-13361400.0,-13974488.0,-12490801.0,-15223084.0,-13496433.0,-11714285.0,-8681116.0,-4451692.0,-5393489.0,-8759018.0,-5366126.0,-1603109.0,-8563880.0,-9651666.0,-7511088.0,-9904570.0,-8344187.0,-5367814.0,-2879782.0,-254070.0,-8788.0,-2716650.0,-1263130.0,30194252.0,33973156.0,34201744.0,32968184.0,32724188.0,27521222.0,22090512.0,16859344.0,14872694.0,16209346.0,19581240.0,23464884.0,8.68171e-05,0.00051575975,0.0009404647,0.0023953298,5.191767e-05,0.00018975647,0.00013810657,0.00067061937,0.0008377705,0.00034249137,6.869099e-05,0.0017068826,4066.1504,1163.849609375
A7,20140426,20150514,-70.002,-29.302,5230.0,-8.74,2015,RGI60-17.14887,4.501760005950928,0.2589404582977295,0.6539221,1.3356686,1.3973331,1.0130205,1.1022272,0.4461708,-0.19667435,0.5982504,0.64542484,0.1661787,0.10012436,0.43593693,-0.8132591,-1.0725536,-1.0885,-0.5534382,-0.7595024,-0.13338947,-0.032476425,-0.6552639,-0.51375294,-0.23715687,-0.16981411,-0.36688423,271.62573,272.6809,275.37354,278.5464,276.95654,274.65063,268.05322,268.2146,267.80933,261.01462,260.79248,262.48657,0.3871233,0.23313622,0.20162302,0.19035038,0.2065044,0.344953,0.5829765,0.2188132,0.20939523,0.61766255,0.8280717,0.80958295,150.34372,139.21872,123.75778,105.046844,126.24216,122.328094,192.2656,145.3281,150.60153,138.79684,168.05466,226.03903,0.006344795,0.00011634827,1.04904175e-05,-7.3453654e-25,0.00058460236,0.0138578415,0.038952827,0.00095176697,0.00020217896,0.041171074,0.1756649,0.2438097,0.00065189507,9.2960894e-05,5.494803e-07,1.5832484e-08,0.00033744797,0.002078807,9.1300346e-05,0.0003065858,8.009374e-08,0.0022525992,0.005135212,0.001305514,0.0015400406,8.359924e-05,6.6794455e-06,1.8626451e-08,0.00030712038,1.2430362e-05,0.0020132596,0.00020585675,6.169779e-05,7.26874e-05,0.0,0.0,-2351250.0,-838119.0,-262546.0,-1815750.0,-1651498.0,-381473.0,-1653569.0,-2263334.0,-910597.0,-164927.0,-188943.0,-376035.0,-9766883.0,-13580094.0,-15798818.0,-15039944.0,-13798339.0,-11511539.0,-7269497.0,-9045298.0,-9791498.0,-5024577.0,-2985323.0,-4077872.0,-4778029.0,-10133920.0,-12047816.0,-10154148.0,-9359107.0,-6008944.0,-463168.0,-2469907.0,-2098703.0,-715584.0,-100077.0,-134836.0,29672174.0,32949988.0,36294132.0,34200910.0,31518736.0,26791944.0,22626592.0,16658582.0,15355228.0,15143473.0,17566300.0,23119180.0,0.0007677406,0.0002815028,2.9360946e-05,0.0007050909,0.0006791338,0.0021315305,0.00012145703,0.00031213512,6.210057e-07,0.002256023,0.005144039,0.0013121705,4066.1504,1163.849609375
A8,20140426,20141218,-70.003,-29.304,5179.0,-2.89,2014,RGI60-17.14887,4.501760005950928,0.2589404582977295,0.6305113,0.960659,1.0555315,0.684885,1.120307,1.1720266,0.77638817,0.4626274,-0.100310326,-0.10848713,0.6037111,0.38564873,-0.8671007,-0.89949036,-0.5020752,-0.27402592,-0.7588911,-0.6792135,-0.7650852,-0.5123358,0.00724411,-0.037483215,-0.664135,-0.6237068,268.208,272.0298,277.93042,277.50098,276.1167,273.62866,271.9873,266.5681,259.08215,261.576,267.1023,262.91968,0.5032428,0.2475232,0.20387828,0.24636234,0.18259999,0.19212252,0.2026865,0.33790573,0.7256245,0.6784749,0.34485638,0.66526675,297.21872,138.82028,125.47653,128.74216,121.734344,139.05466,144.43747,139.5781,147.11716,156.8359,155.28903,141.94528,0.088336945,0.00048828125,6.771088e-05,0.0020017624,2.861023e-06,0.00019931793,0.0003299713,0.0038957596,0.025717735,0.035310745,0.005988121,0.022316933,8.1215054e-05,0.00042537414,7.800758e-05,0.0010069162,3.2354146e-06,0.00016006641,8.960441e-05,0.0006673224,0.0008352846,0.00034073833,6.694533e-05,0.0016958527,0.0046385564,0.00039800256,7.4898824e-05,0.0010200981,3.3657998e-06,5.8384612e-05,0.00017171726,0.00015844777,5.5938028e-05,0.00024899747,0.00090295356,0.00043712463,-3490996.0,-2648864.0,-2556020.0,-4388262.0,-1255438.0,-527910.0,-864427.0,-515410.0,-330614.0,-505669.0,-1216254.0,-981966.0,-8696609.0,-13361400.0,-13974488.0,-12490801.0,-15223084.0,-13496433.0,-11714285.0,-8681116.0,-4451692.0,-5393489.0,-8759018.0,-5366126.0,-1603109.0,-8563880.0,-9651666.0,-7511088.0,-9904570.0,-8344187.0,-5367814.0,-2879782.0,-254070.0,-8788.0,-2716650.0,-1263130.0,30194252.0,33973156.0,34201744.0,32968184.0,32724188.0,27521222.0,22090512.0,16859344.0,14872694.0,16209346.0,19581240.0,23464884.0,8.68171e-05,0.00051575975,0.0009404647,0.0023953298,5.191767e-05,0.00018975647,0.00013810657,0.00067061937,0.0008377705,0.00034249137,6.869099e-05,0.0017068826,4066.1504,1112.849609375
A8,20140426,20150514,-70.003,-29.304,5179.0,-1.26,2015,RGI60-17.14887,4.501760005950928,0.2589404582977295,0.6539221,1.3356686,1.3973331,1.0130205,1.1022272,0.4461708,-0.19667435,0.5982504,0.64542484,0.1661787,0.10012436,0.43593693,-0.8132591,-1.0725536,-1.0885,-0.5534382,-0.7595024,-0.13338947,-0.032476425,-0.6552639,-0.51375294,-0.23715687,-0.16981411,-0.36688423,271.62573,272.6809,275.37354,278.5464,276.95654,274.65063,268.05322,268.2146,267.80933,261.01462,260.79248,262.48657,0.3871233,0.23313622,0.20162302,0.19035038,0.2065044,0.344953,0.5829765,0.2188132,0.20939523,0.61766255,0.8280717,0.80958295,150.34372,139.21872,123.75778,105.046844,126.24216,122.328094,192.2656,145.3281,150.60153,138.79684,168.05466,226.03903,0.006344795,0.00011634827,1.04904175e-05,-7.3453654e-25,0.00058460236,0.0138578415,0.038952827,0.00095176697,0.00020217896,0.041171074,0.1756649,0.2438097,0.00065189507,9.2960894e-05,5.494803e-07,1.5832484e-08,0.00033744797,0.002078807,9.1300346e-05,0.0003065858,8.009374e-08,0.0022525992,0.005135212,0.001305514,0.0015400406,8.359924e-05,6.6794455e-06,1.8626451e-08,0.00030712038,1.2430362e-05,0.0020132596,0.00020585675,6.169779e-05,7.26874e-05,0.0,0.0,-2351250.0,-838119.0,-262546.0,-1815750.0,-1651498.0,-381473.0,-1653569.0,-2263334.0,-910597.0,-164927.0,-188943.0,-376035.0,-9766883.0,-13580094.0,-15798818.0,-15039944.0,-13798339.0,-11511539.0,-7269497.0,-9045298.0,-9791498.0,-5024577.0,-2985323.0,-4077872.0,-4778029.0,-10133920.0,-12047816.0,-10154148.0,-9359107.0,-6008944.0,-463168.0,-2469907.0,-2098703.0,-715584.0,-100077.0,-134836.0,29672174.0,32949988.0,36294132.0,34200910.0,31518736.0,26791944.0,22626592.0,16658582.0,15355228.0,15143473.0,17566300.0,23119180.0,0.0007677406,0.0002815028,2.9360946e-05,0.0007050909,0.0006791338,0.0021315305,0.00012145703,0.00031213512,6.210057e-07,0.002256023,0.005144039,0.0013121705,4066.1504,1112.849609375
